End Date,End Time,PM10,Status/units,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NV25,Status/units,O3,Status/units,PM25,Status/units,V25,Status/units
19/02/2019,05:00:00,,,229.5,P deg,3.9,P ms-1,2.6,P degC,2.73671,R ugm-3,10.4102,R ugm-3,14.60643,R ugm-3,4.1,R ugm-3 (TEOM FDMS),50.19186,R ugm-3,4,R ugm-3 (TEOM FDMS),-0.1,R ugm-3 (TEOM FDMS)
19/02/2019,06:00:00,,,235.5,P deg,4.1,P ms-1,3.1,P degC,8.34046,R ugm-3,20.31274,R ugm-3,33.10127,R ugm-3,4.8,R ugm-3 (TEOM FDMS),41.56045,R ugm-3,5.8,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
19/02/2019,07:00:00,,,225.8,P deg,4,P ms-1,3,P degC,14.30259,R ugm-3,35.14943,R ugm-3,57.07975,R ugm-3,5,R ugm-3 (TEOM FDMS),28.5884,R ugm-3,4.5,R ugm-3 (TEOM FDMS),-0.5,R ugm-3 (TEOM FDMS)
19/02/2019,08:00:00,,,219.1,P deg,3.5,P ms-1,2.9,P degC,34.99084,R ugm-3,52.18247,R ugm-3,105.83433,R ugm-3,6.1,R ugm-3 (TEOM FDMS),18.36044,R ugm-3,5.6,R ugm-3 (TEOM FDMS),-0.5,R ugm-3 (TEOM FDMS)
19/02/2019,09:00:00,,,209.4,P deg,3.2,P ms-1,2.6,P degC,24.9888,R ugm-3,41.74558,R ugm-3,80.06121,R ugm-3,7.6,R ugm-3 (TEOM FDMS),27.39098,R ugm-3,8.4,R ugm-3 (TEOM FDMS),0.8,R ugm-3 (TEOM FDMS)
19/02/2019,10:00:00,,,214.3,P deg,4.2,P ms-1,3.1,P degC,11.50071,R ugm-3,27.08245,R ugm-3,44.71663,R ugm-3,8.3,R ugm-3 (TEOM FDMS),39.31529,R ugm-3,8.7,R ugm-3 (TEOM FDMS),0.4,R ugm-3 (TEOM FDMS)
19/02/2019,11:00:00,,,204.8,P deg,4.4,P ms-1,3.7,P degC,7.36306,R ugm-3,19.36869,R ugm-3,30.65856,R ugm-3,6.9,R ugm-3 (TEOM FDMS),53.93379,R ugm-3,7.4,R ugm-3 (TEOM FDMS),0.5,R ugm-3 (TEOM FDMS)
19/02/2019,12:00:00,,,217.5,P deg,5,P ms-1,4.2,P degC,6.28793,R ugm-3,11.79471,R ugm-3,21.43606,R ugm-3,4.2,R ugm-3 (TEOM FDMS),68.85165,R ugm-3,6.9,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
19/02/2019,13:00:00,,,220.3,P deg,4.8,P ms-1,4.5,P degC,6.67888,R ugm-3,13.43856,R ugm-3,23.67937,R ugm-3,4.1,R ugm-3 (TEOM FDMS),68.00348,R ugm-3,5.8,R ugm-3 (TEOM FDMS),1.7,R ugm-3 (TEOM FDMS)
19/02/2019,14:00:00,,,219,P deg,4.4,P ms-1,5.3,P degC,5.96213,R ugm-3,13.44085,R ugm-3,22.58265,R ugm-3,4.3,R ugm-3 (TEOM FDMS),66.85595,R ugm-3,5.4,R ugm-3 (TEOM FDMS),1.1,R ugm-3 (TEOM FDMS)
19/02/2019,15:00:00,,,217.9,P deg,3.6,P ms-1,6.1,P degC,5.47343,R ugm-3,14.28988,R ugm-3,22.68235,R ugm-3,2.5,R ugm-3 (TEOM FDMS),66.25724,R ugm-3,4.1,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
19/02/2019,16:00:00,,,209,P deg,3.4,P ms-1,6,P degC,7.72144,R ugm-3,20.56398,R ugm-3,32.40335,R ugm-3,4.1,R ugm-3 (TEOM FDMS),60.12046,R ugm-3,4.9,R ugm-3 (TEOM FDMS),0.8,R ugm-3 (TEOM FDMS)
19/02/2019,17:00:00,,,209.2,P deg,4.4,P ms-1,5.5,P degC,10.75137,R ugm-3,33.11684,R ugm-3,49.60206,R ugm-3,4,R ugm-3 (TEOM FDMS),51.38928,R ugm-3,5.3,R ugm-3 (TEOM FDMS),1.3,R ugm-3 (TEOM FDMS)
19/02/2019,18:00:00,,,210.4,P deg,5.1,P ms-1,5.4,P degC,6.35309,R ugm-3,29.74098,R ugm-3,39.48224,R ugm-3,4.7,R ugm-3 (TEOM FDMS),51.18971,R ugm-3,5.8,R ugm-3 (TEOM FDMS),1.1,R ugm-3 (TEOM FDMS)
19/02/2019,19:00:00,,,210.2,P deg,6.2,P ms-1,5.7,P degC,6.12503,R ugm-3,29.04379,R ugm-3,38.43536,R ugm-3,4.6,R ugm-3 (TEOM FDMS),54.43272,R ugm-3,5.2,R ugm-3 (TEOM FDMS),0.6,R ugm-3 (TEOM FDMS)
19/02/2019,20:00:00,,,215.3,P deg,6.3,P ms-1,5.9,P degC,6.77662,R ugm-3,36.46955,R ugm-3,46.86023,R ugm-3,5.5,R ugm-3 (TEOM FDMS),41.41078,R ugm-3,6.1,R ugm-3 (TEOM FDMS),0.6,R ugm-3 (TEOM FDMS)
19/02/2019,21:00:00,,,217.8,P deg,5.9,P ms-1,5.9,P degC,3.35573,R ugm-3,26.6099,R ugm-3,31.75529,R ugm-3,6.7,R ugm-3 (TEOM FDMS),45.75142,R ugm-3,8.2,R ugm-3 (TEOM FDMS),1.5,R ugm-3 (TEOM FDMS)
19/02/2019,22:00:00,,,219.3,P deg,5.9,P ms-1,5.9,P degC,1.98738,R ugm-3,19.83449,R ugm-3,22.88175,R ugm-3,6.3,R ugm-3 (TEOM FDMS),51.78842,R ugm-3,6.2,R ugm-3 (TEOM FDMS),-0.1,R ugm-3 (TEOM FDMS)
19/02/2019,23:00:00,,,219.3,P deg,5.8,P ms-1,5.7,P degC,1.629,R ugm-3,19.93533,R ugm-3,22.43309,R ugm-3,5.6,R ugm-3 (TEOM FDMS),51.83831,R ugm-3,7.5,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
19/02/2019,24:00:00,,,217.7,P deg,5.6,P ms-1,5.7,P degC,0.52128,R ugm-3,7.37633,R ugm-3,8.17561,R ugm-3,4.6,R ugm-3 (TEOM FDMS),71.34628,R ugm-3,6.8,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
20/02/2019,01:00:00,,,212.1,P deg,6.2,P ms-1,6.2,P degC,0.39102,R ugm-3,5.31727,R ugm-3,5.91683,R ugm-3,3.4,R ugm-3 (TEOM FDMS),72.84305,R ugm-3,4.5,R ugm-3 (TEOM FDMS),1.1,R ugm-3 (TEOM FDMS)
20/02/2019,02:00:00,,,212.7,P deg,6.5,P ms-1,5.7,P degC,0.34757,R ugm-3,5.78278,R ugm-3,6.31571,R ugm-3,3.4,R ugm-3 (TEOM FDMS),72.17782,R ugm-3,5.1,R ugm-3 (TEOM FDMS),1.7,R ugm-3 (TEOM FDMS)
20/02/2019,03:00:00,,,216,P deg,6.4,P ms-1,5.6,P degC,0.45619,R ugm-3,5.23397,R ugm-3,5.93345,R ugm-3,2.7,R ugm-3 (TEOM FDMS),69.45036,R ugm-3,4.6,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
20/02/2019,04:00:00,,,216,P deg,6.3,P ms-1,5.4,P degC,0.71687,R ugm-3,5.33288,R ugm-3,6.43206,R ugm-3,4.4,R ugm-3 (TEOM FDMS),67.45466,R ugm-3,5.9,R ugm-3 (TEOM FDMS),1.5,R ugm-3 (TEOM FDMS)
20/02/2019,05:00:00,,,217.8,P deg,6.5,P ms-1,5.5,P degC,1.14047,R ugm-3,6.57808,R ugm-3,8.32677,R ugm-3,3.7,R ugm-3 (TEOM FDMS),65.40907,R ugm-3,4.7,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
20/02/2019,06:00:00,,,216.1,P deg,6.1,P ms-1,5.7,P degC,1.92251,R ugm-3,12.30964,R ugm-3,15.25743,R ugm-3,3.1,R ugm-3 (TEOM FDMS),58.37423,R ugm-3,4.4,R ugm-3 (TEOM FDMS),1.3,R ugm-3 (TEOM FDMS)
20/02/2019,07:00:00,,,218.3,P deg,6.2,P ms-1,6.3,P degC,4.95289,R ugm-3,17.93445,R ugm-3,25.52878,R ugm-3,2.8,R ugm-3 (TEOM FDMS),54.33293,R ugm-3,4.2,R ugm-3 (TEOM FDMS),1.4,R ugm-3 (TEOM FDMS)
20/02/2019,08:00:00,,,218.5,P deg,6.2,P ms-1,6.5,P degC,7.13607,R ugm-3,23.31261,R ugm-3,34.25444,R ugm-3,7.1,R ugm-3 (TEOM FDMS),55.03143,R ugm-3,7.1,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
20/02/2019,09:00:00,,,219.9,P deg,6.5,P ms-1,6.9,P degC,11.27435,R ugm-3,31.37714,R ugm-3,48.66423,R ugm-3,6.4,R ugm-3 (TEOM FDMS),42.6082,R ugm-3,7,R ugm-3 (TEOM FDMS),0.6,R ugm-3 (TEOM FDMS)
20/02/2019,10:00:00,,,223.2,P deg,6.9,P ms-1,7.5,P degC,6.81023,R ugm-3,16.73199,R ugm-3,27.17419,R ugm-3,4.9,R ugm-3 (TEOM FDMS),57.27659,R ugm-3,4.5,R ugm-3 (TEOM FDMS),-0.4,R ugm-3 (TEOM FDMS)
20/02/2019,11:00:00,,,228.2,P deg,7.6,P ms-1,8.2,P degC,6.45179,R ugm-3,12.44507,R ugm-3,22.33768,R ugm-3,9.1,R ugm-3 (TEOM FDMS),65.75832,R ugm-3,10.1,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
20/02/2019,12:00:00,,,233,P deg,8.1,P ms-1,8.7,P degC,5.50683,R ugm-3,10.15442,R ugm-3,18.59811,R ugm-3,6.7,R ugm-3 (TEOM FDMS),67.95359,R ugm-3,7.8,R ugm-3 (TEOM FDMS),1.1,R ugm-3 (TEOM FDMS)
20/02/2019,13:00:00,,,230.3,P deg,7,P ms-1,8.7,P degC,5.34391,R ugm-3,10.45409,R ugm-3,18.64798,R ugm-3,6.4,R ugm-3 (TEOM FDMS),69.69982,R ugm-3,8.3,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
20/02/2019,14:00:00,,,223.3,P deg,6.8,P ms-1,9,P degC,5.8001,R ugm-3,11.9485,R ugm-3,20.84186,R ugm-3,5.1,R ugm-3 (TEOM FDMS),70.09896,R ugm-3,7.3,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
20/02/2019,15:00:00,,,223.1,P deg,7,P ms-1,9.2,P degC,5.08323,R ugm-3,14.14462,R ugm-3,21.93879,R ugm-3,6.6,R ugm-3 (TEOM FDMS),66.40692,R ugm-3,8.4,R ugm-3 (TEOM FDMS),1.8,R ugm-3 (TEOM FDMS)
20/02/2019,16:00:00,,,220.8,P deg,6.5,P ms-1,8.9,P degC,5.60459,R ugm-3,20.42546,R ugm-3,29.01904,R ugm-3,6.9,R ugm-3 (TEOM FDMS),61.26799,R ugm-3,8.6,R ugm-3 (TEOM FDMS),1.7,R ugm-3 (TEOM FDMS)
20/02/2019,17:00:00,,,213.1,P deg,5.5,P ms-1,7.7,P degC,5.01806,R ugm-3,24.51589,R ugm-3,32.21014,R ugm-3,5.8,R ugm-3 (TEOM FDMS),57.8753,R ugm-3,7.7,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
20/02/2019,18:00:00,,,212.5,P deg,5,P ms-1,6.8,P degC,8.96082,R ugm-3,28.09355,R ugm-3,41.83329,R ugm-3,8,R ugm-3 (TEOM FDMS),52.13766,R ugm-3,8.1,R ugm-3 (TEOM FDMS),0.1,R ugm-3 (TEOM FDMS)
20/02/2019,19:00:00,,,216.5,P deg,5.7,P ms-1,7,P degC,4.88772,R ugm-3,24.16727,R ugm-3,31.66167,R ugm-3,7.4,R ugm-3 (TEOM FDMS),53.63444,R ugm-3,7.3,R ugm-3 (TEOM FDMS),-0.1,R ugm-3 (TEOM FDMS)
20/02/2019,20:00:00,,,225,P deg,6.5,P ms-1,7.3,P degC,3.16073,R ugm-3,22.976,R ugm-3,27.82238,R ugm-3,6.3,R ugm-3 (TEOM FDMS),52.5368,R ugm-3,7,R ugm-3 (TEOM FDMS),0.7,R ugm-3 (TEOM FDMS)
20/02/2019,21:00:00,,,220.7,P deg,6.7,P ms-1,7.1,P degC,3.03039,R ugm-3,26.96528,R ugm-3,31.61181,R ugm-3,8.9,R ugm-3 (TEOM FDMS),45.95099,R ugm-3,10.5,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
20/02/2019,22:00:00,,,229.1,P deg,5.1,P ms-1,6.9,P degC,1.56407,R ugm-3,22.48238,R ugm-3,24.88059,R ugm-3,8.4,R ugm-3 (TEOM FDMS),48.19616,R ugm-3,9.2,R ugm-3 (TEOM FDMS),0.8,R ugm-3 (TEOM FDMS)
20/02/2019,23:00:00,,,221.1,P deg,4.6,P ms-1,6.9,P degC,1.46632,R ugm-3,13.30828,R ugm-3,15.5566,R ugm-3,6.2,R ugm-3 (TEOM FDMS),61.31788,R ugm-3,6.6,R ugm-3 (TEOM FDMS),0.4,R ugm-3 (TEOM FDMS)
20/02/2019,24:00:00,,,221.9,P deg,4.8,P ms-1,6.9,P degC,0.6517,R ugm-3,10.11973,R ugm-3,11.11898,R ugm-3,6.3,R ugm-3 (TEOM FDMS),62.86455,R ugm-3,6.5,R ugm-3 (TEOM FDMS),0.2,R ugm-3 (TEOM FDMS)
21/02/2019,01:00:00,,,217.7,P deg,6.2,P ms-1,7.7,P degC,0.56489,R ugm-3,14.95942,R ugm-3,15.82557,R ugm-3,6.8,R ugm-3 (TEOM FDMS),56.81093,R ugm-3,6.6,R ugm-3 (TEOM FDMS),-0.2,R ugm-3 (TEOM FDMS)
21/02/2019,02:00:00,,,225.2,P deg,6.2,P ms-1,8,P degC,0.86906,R ugm-3,11.63379,R ugm-3,12.96633,R ugm-3,6.1,R ugm-3 (TEOM FDMS),57.74225,R ugm-3,7.4,R ugm-3 (TEOM FDMS),1.3,R ugm-3 (TEOM FDMS)
21/02/2019,03:00:00,,,229.1,P deg,5.9,P ms-1,8.2,P degC,0.78215,R ugm-3,13.31303,R ugm-3,14.51231,R ugm-3,3.6,R ugm-3 (TEOM FDMS),53.63444,R ugm-3,6.9,R ugm-3 (TEOM FDMS),3.3,R ugm-3 (TEOM FDMS)
21/02/2019,04:00:00,,,229.2,P deg,6.1,P ms-1,8.2,P degC,0.65179,R ugm-3,6.23182,R ugm-3,7.23122,R ugm-3,5.4,R ugm-3 (TEOM FDMS),57.82541,R ugm-3,7.4,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
21/02/2019,05:00:00,,,231.9,P deg,6.9,P ms-1,8.4,P degC,1.14064,R ugm-3,5.43239,R ugm-3,7.18135,R ugm-3,6.3,R ugm-3 (TEOM FDMS),61.06842,R ugm-3,8.6,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
21/02/2019,06:00:00,,,229.2,P deg,6.6,P ms-1,8.2,P degC,2.15092,R ugm-3,11.06467,R ugm-3,14.3627,R ugm-3,7.3,R ugm-3 (TEOM FDMS),57.82541,R ugm-3,7.2,R ugm-3 (TEOM FDMS),-0.1,R ugm-3 (TEOM FDMS)
21/02/2019,07:00:00,,,230.5,P deg,5.9,P ms-1,8.1,P degC,7.03938,R ugm-3,19.92666,R ugm-3,30.72022,R ugm-3,4.6,R ugm-3 (TEOM FDMS),50.79057,R ugm-3,5,R ugm-3 (TEOM FDMS),0.4,R ugm-3 (TEOM FDMS)
21/02/2019,08:00:00,,,231,P deg,5.9,P ms-1,7.9,P degC,13.42696,R ugm-3,26.44015,R ugm-3,47.02786,R ugm-3,6.3,R ugm-3 (TEOM FDMS),46.84906,R ugm-3,7.9,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
21/02/2019,09:00:00,,,227.6,P deg,5.3,P ms-1,7.7,P degC,8.60368,R ugm-3,15.68288,R ugm-3,28.87501,R ugm-3,7.5,R ugm-3 (TEOM FDMS),55.58025,R ugm-3,9.1,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
21/02/2019,10:00:00,,,220.3,P deg,4.8,P ms-1,7.6,P degC,5.21435,R ugm-3,13.64856,R ugm-3,21.64379,R ugm-3,6.2,R ugm-3 (TEOM FDMS),58.87315,R ugm-3,6.1,R ugm-3 (TEOM FDMS),-0.1,R ugm-3 (TEOM FDMS)
21/02/2019,11:00:00,,,231,P deg,5.2,P ms-1,7.8,P degC,5.50766,R ugm-3,10.50582,R ugm-3,18.95078,R ugm-3,7.1,R ugm-3 (TEOM FDMS),60.81896,R ugm-3,8.4,R ugm-3 (TEOM FDMS),1.3,R ugm-3 (TEOM FDMS)
21/02/2019,12:00:00,,,236.7,P deg,5.2,P ms-1,8,P degC,5.96392,R ugm-3,10.95326,R ugm-3,20.09781,R ugm-3,8.3,R ugm-3 (TEOM FDMS),62.21595,R ugm-3,9,R ugm-3 (TEOM FDMS),0.7,R ugm-3 (TEOM FDMS)
21/02/2019,13:00:00,,,232.4,P deg,4.9,P ms-1,8.2,P degC,4.92105,R ugm-3,11.80425,R ugm-3,19.34975,R ugm-3,8.9,R ugm-3 (TEOM FDMS),63.56305,R ugm-3,8.1,R ugm-3 (TEOM FDMS),-0.8,R ugm-3 (TEOM FDMS)
21/02/2019,14:00:00,,,228.8,P deg,4.7,P ms-1,8.3,P degC,4.13889,R ugm-3,10.60975,R ugm-3,16.95596,R ugm-3,10.2,R ugm-3 (TEOM FDMS),64.36133,R ugm-3,9.8,R ugm-3 (TEOM FDMS),-0.4,R ugm-3 (TEOM FDMS)
21/02/2019,15:00:00,,,226.2,P deg,4.6,P ms-1,8.3,P degC,6.68089,R ugm-3,15.09032,R ugm-3,25.33421,R ugm-3,10.8,R ugm-3 (TEOM FDMS),62.71487,R ugm-3,11.8,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
21/02/2019,16:00:00,,,221.8,P deg,4.6,P ms-1,8.1,P degC,6.0291,R ugm-3,17.48609,R ugm-3,26.73058,R ugm-3,8.6,R ugm-3 (TEOM FDMS),64.36133,R ugm-3,10.9,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
21/02/2019,17:00:00,,,218.2,P deg,4.6,P ms-1,7.8,P degC,5.99651,R ugm-3,21.37609,R ugm-3,30.57061,R ugm-3,9.3,R ugm-3 (TEOM FDMS),61.61724,R ugm-3,11.6,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
21/02/2019,18:00:00,,,217.4,P deg,4.5,P ms-1,7.4,P degC,11.47158,R ugm-3,41.80624,R ugm-3,59.39574,R ugm-3,11.8,R ugm-3 (TEOM FDMS),39.96389,R ugm-3,14.8,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
21/02/2019,19:00:00,,,215.9,P deg,4.6,P ms-1,7,P degC,16.39262,R ugm-3,48.72318,R ugm-3,73.85818,R ugm-3,13.8,R ugm-3 (TEOM FDMS),26.44303,R ugm-3,14.4,R ugm-3 (TEOM FDMS),0.6,R ugm-3 (TEOM FDMS)
21/02/2019,20:00:00,,,214.4,P deg,4.5,P ms-1,7,P degC,17.76139,R ugm-3,57.54607,R ugm-3,84.77982,R ugm-3,15.5,R ugm-3 (TEOM FDMS),14.36904,R ugm-3,17.7,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
21/02/2019,21:00:00,,,213.6,P deg,4.1,P ms-1,6.7,P degC,8.73404,R ugm-3,43.51021,R ugm-3,56.90222,R ugm-3,13,R ugm-3 (TEOM FDMS),21.90281,R ugm-3,13.8,R ugm-3 (TEOM FDMS),0.8,R ugm-3 (TEOM FDMS)
21/02/2019,22:00:00,,,206.1,P deg,3.7,P ms-1,6,P degC,11.01532,R ugm-3,44.4009,R ugm-3,61.29082,R ugm-3,15.2,R ugm-3 (TEOM FDMS),15.36689,R ugm-3,17.6,R ugm-3 (TEOM FDMS),2.4,R ugm-3 (TEOM FDMS)
21/02/2019,23:00:00,,,192.4,P deg,3.7,P ms-1,5.5,P degC,14.60019,R ugm-3,49.57646,R ugm-3,71.9631,R ugm-3,12.3,R ugm-3 (TEOM FDMS),9.08044,R ugm-3,12.7,R ugm-3 (TEOM FDMS),0.4,R ugm-3 (TEOM FDMS)
21/02/2019,24:00:00,,,193,P deg,3.6,P ms-1,5.1,P degC,2.542,R ugm-3,38.59197,R ugm-3,42.48965,R ugm-3,12.9,R ugm-3 (TEOM FDMS),14.86797,R ugm-3,14.8,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
22/02/2019,01:00:00,,,,,,,,,9.4307,R ugm-3,44.93032,R ugm-3,59.39053,R ugm-3,9.7,R ugm-3 (TEOM FDMS),3.52574,R ugm-3,12.2,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
22/02/2019,02:00:00,,,,,,,,,37.94011,R ugm-3,41.12055,R ugm-3,99.29458,R ugm-3,11.2,R ugm-3 (TEOM FDMS),0.66523,R ugm-3,15,R ugm-3 (TEOM FDMS),3.8,R ugm-3 (TEOM FDMS)
22/02/2019,03:00:00,,,,,,,,,14.472,R ugm-3,31.53074,R ugm-3,53.72083,R ugm-3,11.4,R ugm-3 (TEOM FDMS),3.74194,R ugm-3,12.5,R ugm-3 (TEOM FDMS),1.1,R ugm-3 (TEOM FDMS)
22/02/2019,04:00:00,,,,,,,,,13.82011,R ugm-3,26.04588,R ugm-3,47.23642,R ugm-3,9.5,R ugm-3 (TEOM FDMS),1.04774,R ugm-3,13.2,R ugm-3 (TEOM FDMS),3.7,R ugm-3 (TEOM FDMS)
22/02/2019,05:00:00,,,,,,,,,23.5659,R ugm-3,26.46561,R ugm-3,62.59948,R ugm-3,11.7,R ugm-3 (TEOM FDMS),0.89807,R ugm-3,13.6,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
22/02/2019,06:00:00,,,,,,,,,42.53595,R ugm-3,36.23517,R ugm-3,101.45605,R ugm-3,12.8,R ugm-3 (TEOM FDMS),0.94796,R ugm-3,15.5,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
22/02/2019,07:00:00,,,,,,,,,50.65201,R ugm-3,40.25115,R ugm-3,117.91648,R ugm-3,12.9,R ugm-3 (TEOM FDMS),0.84817,R ugm-3,15.6,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
22/02/2019,08:00:00,,,,,,,,,91.23228,R ugm-3,37.58572,R ugm-3,177.47327,R ugm-3,19,R ugm-3 (TEOM FDMS),1.3471,R ugm-3,19.9,R ugm-3 (TEOM FDMS),0.9,R ugm-3 (TEOM FDMS)
22/02/2019,09:00:00,,,,,,,,,51.9232,R ugm-3,49.92407,R ugm-3,129.53853,R ugm-3,14.4,R ugm-3 (TEOM FDMS),4.64,R ugm-3,17.1,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
22/02/2019,10:00:00,,,,,,,,,27.1513,R ugm-3,39.12441,R ugm-3,80.75583,R ugm-3,7.6,R ugm-3 (TEOM FDMS),11.67485,R ugm-3,11.5,R ugm-3 (TEOM FDMS),3.9,R ugm-3 (TEOM FDMS)
22/02/2019,11:00:00,,,,,,,,,32.0079,R ugm-3,37.31418,R ugm-3,86.39227,R ugm-3,9.1,R ugm-3 (TEOM FDMS),14.56861,R ugm-3,12.4,R ugm-3 (TEOM FDMS),3.3,R ugm-3 (TEOM FDMS)
22/02/2019,12:00:00,,,,,,,,,17.60108,R ugm-3,30.1746,R ugm-3,57.16256,R ugm-3,10.6,R ugm-3 (TEOM FDMS),19.80732,R ugm-3,14.8,R ugm-3 (TEOM FDMS),4.2,R ugm-3 (TEOM FDMS)
22/02/2019,13:00:00,,,,,,,,,10.8866,R ugm-3,24.30887,R ugm-3,41.00141,R ugm-3,7.9,R ugm-3 (TEOM FDMS),29.48647,R ugm-3,12.5,R ugm-3 (TEOM FDMS),4.6,R ugm-3 (TEOM FDMS)
22/02/2019,14:00:00,,,,,,,,,5.93222,R ugm-3,19.53522,R ugm-3,28.63116,R ugm-3,11.9,R ugm-3 (TEOM FDMS),52.38713,R ugm-3,16.9,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
22/02/2019,15:00:00,,,,,,,,,5.4107,R ugm-3,22.47971,R ugm-3,30.776,R ugm-3,11,R ugm-3 (TEOM FDMS),53.58455,R ugm-3,14.8,R ugm-3 (TEOM FDMS),3.8,R ugm-3 (TEOM FDMS)
22/02/2019,16:00:00,,,,,,,,,3.25946,R ugm-3,21.48855,R ugm-3,26.48631,R ugm-3,8.4,R ugm-3 (TEOM FDMS),53.38498,R ugm-3,12.8,R ugm-3 (TEOM FDMS),4.4,R ugm-3 (TEOM FDMS)
22/02/2019,17:00:00,,,,,,,,,2.50979,R ugm-3,24.78288,R ugm-3,28.63116,R ugm-3,6.7,R ugm-3 (TEOM FDMS),48.99444,R ugm-3,11.1,R ugm-3 (TEOM FDMS),4.4,R ugm-3 (TEOM FDMS)
22/02/2019,18:00:00,,,,,,,,,12.97265,R ugm-3,54.28054,R ugm-3,74.17166,R ugm-3,17,R ugm-3 (TEOM FDMS),25.99399,R ugm-3,20.9,R ugm-3 (TEOM FDMS),3.9,R ugm-3 (TEOM FDMS)
22/02/2019,19:00:00,,,,,,,,,22.75103,R ugm-3,69.06563,R ugm-3,103.95006,R ugm-3,17.4,R ugm-3 (TEOM FDMS),5.23871,R ugm-3,20.5,R ugm-3 (TEOM FDMS),3.1,R ugm-3 (TEOM FDMS)
22/02/2019,20:00:00,,,,,,,,,70.53471,R ugm-3,74.55896,R ugm-3,182.71068,R ugm-3,21.9,R ugm-3 (TEOM FDMS),1.24731,R ugm-3,26.4,R ugm-3 (TEOM FDMS),4.5,R ugm-3 (TEOM FDMS)
22/02/2019,21:00:00,,,,,,,,,103.74861,R ugm-3,74.25996,R ugm-3,233.33895,R ugm-3,25.3,R ugm-3 (TEOM FDMS),1.24731,R ugm-3,29,R ugm-3 (TEOM FDMS),3.7,R ugm-3 (TEOM FDMS)
22/02/2019,22:00:00,,,,,,,,,112.15802,R ugm-3,67.85013,R ugm-3,239.82335,R ugm-3,25.8,R ugm-3 (TEOM FDMS),1.29721,R ugm-3,30.4,R ugm-3 (TEOM FDMS),4.6,R ugm-3 (TEOM FDMS)
22/02/2019,23:00:00,,,,,,,,,75.35871,R ugm-3,63.12198,R ugm-3,178.67039,R ugm-3,25.3,R ugm-3 (TEOM FDMS),1.64645,R ugm-3,30.4,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
22/02/2019,24:00:00,,,,,,,,,5.4107,R ugm-3,50.91134,R ugm-3,59.20764,R ugm-3,28.9,R ugm-3 (TEOM FDMS),11.47528,R ugm-3,33.6,R ugm-3 (TEOM FDMS),4.7,R ugm-3 (TEOM FDMS)
23/02/2019,01:00:00,,,,,,,,,1.17358,R ugm-3,43.56686,R ugm-3,45.36632,R ugm-3,27.2,R ugm-3 (TEOM FDMS),17.0965,R ugm-3,32.8,R ugm-3 (TEOM FDMS),5.6,R ugm-3 (TEOM FDMS)
23/02/2019,02:00:00,,,,,,,,,1.43438,R ugm-3,33.056,R ugm-3,35.25535,R ugm-3,31.2,R ugm-3 (TEOM FDMS),24.94625,R ugm-3,38.6,R ugm-3 (TEOM FDMS),7.4,R ugm-3 (TEOM FDMS)
